40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625
40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625
40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625
40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625
40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625
40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625
40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625,40.0625
40.0625,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664
54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664
54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664,54.041666666666664
